POD név;Változó név;Idő;Érték [kWh];Státusz
Szk kft;'-A';2024.02.03 03:30:00;0;W
Szk kft;'-A';2024.02.03 03:45:00;0;W
Szk kft;'-A';2024.02.03 04:00:00;0;W
Szk kft;'-A';2024.02.03 04:15:00;0;W
Szk kft;'-A';2024.02.03 04:30:00;0;W
Szk kft;'-A';2024.02.03 04:45:00;0;W
Szk kft;'-A';2024.02.03 05:00:00;0;W
Szk kft;'-A';2024.02.03 05:15:00;0;W
Szk kft;'-A';2024.02.03 05:30:00;0;W
Szk kft;'-A';2024.02.03 05:45:00;0;W
Szk kft;'-A';2024.02.03 06:00:00;0;W
Szk kft;'-A';2024.02.03 06:15:00;0;W
Szk kft;'-A';2024.02.03 06:30:00;0;W
Szk kft;'-A';2024.02.03 06:45:00;0;W
Szk kft;'-A';2024.02.03 07:00:00;0;W
Szk kft;'-A';2024.02.03 07:15:00;0;W
Szk kft;'-A';2024.02.03 07:30:00;0;W
Szk kft;'-A';2024.02.03 07:45:00;0;W
Szk kft;'-A';2024.02.03 08:00:00;0,004;W
Szk kft;'-A';2024.02.03 08:15:00;0,006;W
Szk kft;'-A';2024.02.03 08:30:00;0,019;W
Szk kft;'-A';2024.02.03 08:45:00;0,042;W
Szk kft;'-A';2024.02.03 09:00:00;0,126;W
Szk kft;'-A';2024.02.03 09:15:00;0,156;W
Szk kft;'-A';2024.02.03 09:30:00;0,135;W
Szk kft;'-A';2024.02.03 09:45:00;0,149;W
Szk kft;'-A';2024.02.03 10:00:00;0,21;W
Szk kft;'-A';2024.02.03 10:15:00;0,22;W
Szk kft;'-A';2024.02.03 10:30:00;0,224;W
Szk kft;'-A';2024.02.03 10:45:00;0,201;W
Szk kft;'-A';2024.02.03 11:00:00;0,115;W
Szk kft;'-A';2024.02.03 11:15:00;0,287;W
Szk kft;'-A';2024.02.03 11:30:00;0,675;W
Szk kft;'-A';2024.02.03 11:45:00;1,477;W
Szk kft;'-A';2024.02.03 12:00:00;2,125;W
Szk kft;'-A';2024.02.03 12:15:00;1,311;W
Szk kft;'-A';2024.02.03 12:30:00;0,805;W
Szk kft;'-A';2024.02.03 12:45:00;0,34;W
Szk kft;'-A';2024.02.03 13:00:00;0,862;W
Szk kft;'-A';2024.02.03 13:15:00;1,24;W
Szk kft;'-A';2024.02.03 13:30:00;0,266;W
Szk kft;'-A';2024.02.03 13:45:00;0,189;W
Szk kft;'-A';2024.02.03 14:00:00;0,174;W
Szk kft;'-A';2024.02.03 14:15:00;0,136;W
Szk kft;'-A';2024.02.03 14:30:00;0,11;W
Szk kft;'-A';2024.02.03 14:45:00;0,105;W
Szk kft;'-A';2024.02.03 15:00:00;0,124;W
Szk kft;'-A';2024.02.03 15:15:00;0,087;W
Szk kft;'-A';2024.02.03 15:30:00;0,063;W
Szk kft;'-A';2024.02.03 15:45:00;0,056;W
Szk kft;'-A';2024.02.03 16:00:00;0,003;W
Szk kft;'-A';2024.02.03 16:15:00;0;W
Szk kft;'-A';2024.02.03 16:30:00;0;W
Szk kft;'-A';2024.02.03 16:45:00;0;W
Szk kft;'-A';2024.02.03 17:00:00;0;W
Szk kft;'-A';2024.02.03 17:15:00;0;W
Szk kft;'-A';2024.02.03 17:30:00;0;W
Szk kft;'-A';2024.02.03 17:45:00;0;W
Szk kft;'-A';2024.02.03 18:00:00;0;W
Szk kft;'-A';2024.02.03 18:15:00;0;W
Szk kft;'-A';2024.02.03 18:30:00;0;W
Szk kft;'-A';2024.02.03 18:45:00;0;W
Szk kft;'-A';2024.02.03 19:00:00;0;W
Szk kft;'-A';2024.02.03 19:15:00;0;W
Szk kft;'-A';2024.02.03 19:30:00;0;W
Szk kft;'-A';2024.02.03 19:45:00;0;W
Szk kft;'-A';2024.02.03 20:00:00;0;W
Szk kft;'-A';2024.02.03 20:15:00;0;W
Szk kft;'-A';2024.02.03 20:30:00;0;W
Szk kft;'-A';2024.02.03 20:45:00;0;W
Szk kft;'-A';2024.02.03 21:00:00;0;W
Szk kft;'-A';2024.02.03 21:15:00;0;W
Szk kft;'-A';2024.02.03 21:30:00;0;W
Szk kft;'-A';2024.02.03 21:45:00;0;W
Szk kft;'-A';2024.02.03 22:00:00;0;W
Szk kft;'-A';2024.02.03 22:15:00;0;W
Szk kft;'-A';2024.02.03 22:30:00;0;W
Szk kft;'-A';2024.02.03 22:45:00;0;W
Szk kft;'-A';2024.02.03 23:00:00;0;W
Szk kft;'-A';2024.02.03 23:15:00;0;W
Szk kft;'-A';2024.02.03 23:30:00;0;W
Szk kft;'-A';2024.02.03 23:45:00;0;W
Szk kft;'-A';2024.02.04 00:00:00;0;W
Szk kft;'-A';2024.02.04 00:15:00;0;W
Szk kft;'-A';2024.02.04 00:30:00;0;W
Szk kft;'-A';2024.02.04 00:45:00;0;W
Szk kft;'-A';2024.02.04 01:00:00;0;W
Szk kft;'-A';2024.02.04 01:15:00;0;W
Szk kft;'-A';2024.02.04 01:30:00;0;W
Szk kft;'-A';2024.02.04 01:45:00;0;W
Szk kft;'-A';2024.02.04 02:00:00;0;W
Szk kft;'-A';2024.02.04 02:15:00;0;W
Szk kft;'-A';2024.02.04 02:30:00;0;W
Szk kft;'-A';2024.02.04 02:45:00;0;W
Szk kft;'-A';2024.02.04 03:00:00;0;W
Szk kft;'-A';2024.02.04 03:15:00;0;W
Szk kft;'-A';2024.02.04 03:30:00;0;W
Szk kft;'-A';2024.02.04 03:45:00;0;W
Szk kft;'-A';2024.02.04 04:00:00;0;W
Szk kft;'-A';2024.02.04 04:15:00;0;W
Szk kft;'-A';2024.02.04 04:30:00;0;W
Szk kft;'-A';2024.02.04 04:45:00;0;W
Szk kft;'-A';2024.02.04 05:00:00;0;W
Szk kft;'-A';2024.02.04 05:15:00;0;W
Szk kft;'-A';2024.02.04 05:30:00;0;W
Szk kft;'-A';2024.02.04 05:45:00;0;W
Szk kft;'-A';2024.02.04 06:00:00;0;W
Szk kft;'-A';2024.02.04 06:15:00;0;W
Szk kft;'-A';2024.02.04 06:30:00;0;W
Szk kft;'-A';2024.02.04 06:45:00;0;W
Szk kft;'-A';2024.02.04 07:00:00;0;W
Szk kft;'-A';2024.02.04 07:15:00;0;W
Szk kft;'-A';2024.02.04 07:30:00;0;W
Szk kft;'-A';2024.02.04 07:45:00;0,001;W
Szk kft;'-A';2024.02.04 08:00:00;0,024;W
Szk kft;'-A';2024.02.04 08:15:00;0,041;W
Szk kft;'-A';2024.02.04 08:30:00;0,054;W
Szk kft;'-A';2024.02.04 08:45:00;0,191;W
Szk kft;'-A';2024.02.04 09:00:00;0,104;W
Szk kft;'-A';2024.02.04 09:15:00;0,088;W
Szk kft;'-A';2024.02.04 09:30:00;0,221;W
Szk kft;'-A';2024.02.04 09:45:00;0,174;W
Szk kft;'-A';2024.02.04 10:00:00;0,244;W
Szk kft;'-A';2024.02.04 10:15:00;0,373;W
Szk kft;'-A';2024.02.04 10:30:00;0,823;W
Szk kft;'-A';2024.02.04 10:45:00;0,787;W
Szk kft;'-A';2024.02.04 11:00:00;0,286;W
Szk kft;'-A';2024.02.04 11:15:00;0,933;W
Szk kft;'-A';2024.02.04 11:30:00;1;W
Szk kft;'-A';2024.02.04 11:45:00;0,818;W
Szk kft;'-A';2024.02.04 12:00:00;0,565;W
Szk kft;'-A';2024.02.04 12:15:00;0,682;W
Szk kft;'-A';2024.02.04 12:30:00;0,78;W
Szk kft;'-A';2024.02.04 12:45:00;0,855;W
Szk kft;'-A';2024.02.04 13:00:00;1,149;W
Szk kft;'-A';2024.02.04 13:15:00;1,375;W
Szk kft;'-A';2024.02.04 13:30:00;1,207;W
Szk kft;'-A';2024.02.04 13:45:00;0,357;W
Szk kft;'-A';2024.02.04 14:00:00;0,15;W
Szk kft;'-A';2024.02.04 14:15:00;0,228;W
Szk kft;'-A';2024.02.04 14:30:00;0,144;W
Szk kft;'-A';2024.02.04 14:45:00;0,141;W
Szk kft;'-A';2024.02.04 15:00:00;0,213;W
Szk kft;'-A';2024.02.04 15:15:00;0,189;W
Szk kft;'-A';2024.02.04 15:30:00;0,126;W
Szk kft;'-A';2024.02.04 15:45:00;0,123;W
Szk kft;'-A';2024.02.04 16:00:00;0,092;W
Szk kft;'-A';2024.02.04 16:15:00;0,023;W
Szk kft;'-A';2024.02.04 16:30:00;0;W
Szk kft;'-A';2024.02.04 16:45:00;0;W
Szk kft;'-A';2024.02.04 17:00:00;0;W
Szk kft;'-A';2024.02.04 17:15:00;0;W
Szk kft;'-A';2024.02.04 17:30:00;0;W
Szk kft;'-A';2024.02.04 17:45:00;0;W
Szk kft;'-A';2024.02.04 18:00:00;0;W
Szk kft;'-A';2024.02.04 18:15:00;0;W
Szk kft;'-A';2024.02.04 18:30:00;0;W
Szk kft;'-A';2024.02.04 18:45:00;0;W
Szk kft;'-A';2024.02.04 19:00:00;0;W
Szk kft;'-A';2024.02.04 19:15:00;0;W
Szk kft;'-A';2024.02.04 19:30:00;0;W
Szk kft;'-A';2024.02.04 19:45:00;0;W
Szk kft;'-A';2024.02.04 20:00:00;0;W
Szk kft;'-A';2024.02.04 20:15:00;0;W
Szk kft;'-A';2024.02.04 20:30:00;0;W
Szk kft;'-A';2024.02.04 20:45:00;0;W
Szk kft;'-A';2024.02.04 21:00:00;0;W
Szk kft;'-A';2024.02.04 21:15:00;0;W
Szk kft;'-A';2024.02.04 21:30:00;0;W
Szk kft;'-A';2024.02.04 21:45:00;0;W
Szk kft;'-A';2024.02.04 22:00:00;0;W
Szk kft;'-A';2024.02.04 22:15:00;0;W
Szk kft;'-A';2024.02.04 22:30:00;0;W
Szk kft;'-A';2024.02.04 22:45:00;0;W
Szk kft;'-A';2024.02.04 23:00:00;0;W
Szk kft;'-A';2024.02.04 23:15:00;0;W
Szk kft;'-A';2024.02.04 23:30:00;0;W
Szk kft;'-A';2024.02.04 23:45:00;0;W
Szk kft;'-A';2024.02.05 00:00:00;0;W
Szk kft;'-A';2024.02.05 00:15:00;0;W
Szk kft;'-A';2024.02.05 00:30:00;0;W
Szk kft;'-A';2024.02.05 00:45:00;0;W
Szk kft;'-A';2024.02.05 01:00:00;0;W
Szk kft;'-A';2024.02.05 01:15:00;0;W
Szk kft;'-A';2024.02.05 01:30:00;0;W
Szk kft;'-A';2024.02.05 01:45:00;0;W
Szk kft;'-A';2024.02.05 02:00:00;0;W
Szk kft;'-A';2024.02.05 02:15:00;0;W
Szk kft;'-A';2024.02.05 02:30:00;0;W
Szk kft;'-A';2024.02.05 02:45:00;0;W
Szk kft;'-A';2024.02.05 03:00:00;0;W
Szk kft;'-A';2024.02.05 03:15:00;0;W
Szk kft;'-A';2024.02.05 03:30:00;0;W
Szk kft;'-A';2024.02.05 03:45:00;0;W
Szk kft;'-A';2024.02.05 04:00:00;0;W
Szk kft;'-A';2024.02.05 04:15:00;0;W
Szk kft;'-A';2024.02.05 04:30:00;0;W
Szk kft;'-A';2024.02.05 04:45:00;0;W
Szk kft;'-A';2024.02.05 05:00:00;0;W
Szk kft;'-A';2024.02.05 05:15:00;0;W
Szk kft;'-A';2024.02.05 05:30:00;0;W
Szk kft;'-A';2024.02.05 05:45:00;0;W
Szk kft;'-A';2024.02.05 06:00:00;0;W
Szk kft;'-A';2024.02.05 06:15:00;0;W
Szk kft;'-A';2024.02.05 06:30:00;0;W
Szk kft;'-A';2024.02.05 06:45:00;0;W
Szk kft;'-A';2024.02.05 07:00:00;0;W
Szk kft;'-A';2024.02.05 07:15:00;0;W
Szk kft;'-A';2024.02.05 07:30:00;0;W
Szk kft;'-A';2024.02.05 07:45:00;0,004;W
Szk kft;'-A';2024.02.05 08:00:00;0,028;W
Szk kft;'-A';2024.02.05 08:15:00;0,03;W
Szk kft;'-A';2024.02.05 08:30:00;0,022;W
Szk kft;'-A';2024.02.05 08:45:00;0,059;W
Szk kft;'-A';2024.02.05 09:00:00;0,181;W
Szk kft;'-A';2024.02.05 09:15:00;0,147;W
Szk kft;'-A';2024.02.05 09:30:00;0,15;W
Szk kft;'-A';2024.02.05 09:45:00;0,117;W
Szk kft;'-A';2024.02.05 10:00:00;0,154;W
Szk kft;'-A';2024.02.05 10:15:00;0,142;W
Szk kft;'-A';2024.02.05 10:30:00;0,18;W
Szk kft;'-A';2024.02.05 10:45:00;0,227;W
Szk kft;'-A';2024.02.05 11:00:00;0,614;W
Szk kft;'-A';2024.02.05 11:15:00;0,749;W
Szk kft;'-A';2024.02.05 11:30:00;1,277;W
Szk kft;'-A';2024.02.05 11:45:00;0,98;W
Szk kft;'-A';2024.02.05 12:00:00;1,175;W
Szk kft;'-A';2024.02.05 12:15:00;1,266;W
Szk kft;'-A';2024.02.05 12:30:00;1,164;W
Szk kft;'-A';2024.02.05 12:45:00;1,192;W
Szk kft;'-A';2024.02.05 13:00:00;0,999;W
Szk kft;'-A';2024.02.05 13:15:00;0,607;W
Szk kft;'-A';2024.02.05 13:30:00;0,49;W
Szk kft;'-A';2024.02.05 13:45:00;0,321;W
Szk kft;'-A';2024.02.05 14:00:00;0,29;W
Szk kft;'-A';2024.02.05 14:15:00;0,149;W
Szk kft;'-A';2024.02.05 14:30:00;0,163;W
Szk kft;'-A';2024.02.05 14:45:00;0,091;W
Szk kft;'-A';2024.02.05 15:00:00;0,033;W
Szk kft;'-A';2024.02.05 15:15:00;0,034;W
Szk kft;'-A';2024.02.05 15:30:00;0,028;W
Szk kft;'-A';2024.02.05 15:45:00;0,014;W
Szk kft;'-A';2024.02.05 16:00:00;0,006;W
Szk kft;'-A';2024.02.05 16:15:00;0;W
Szk kft;'-A';2024.02.05 16:30:00;0;W
Szk kft;'-A';2024.02.05 16:45:00;0;W
Szk kft;'-A';2024.02.05 17:00:00;0;W
Szk kft;'-A';2024.02.05 17:15:00;0;W
Szk kft;'-A';2024.02.05 17:30:00;0;W
Szk kft;'-A';2024.02.05 17:45:00;0;W
Szk kft;'-A';2024.02.05 18:00:00;0;W
Szk kft;'-A';2024.02.05 18:15:00;0;W
Szk kft;'-A';2024.02.05 18:30:00;0;W
Szk kft;'-A';2024.02.05 18:45:00;0;W
Szk kft;'-A';2024.02.05 19:00:00;0;W
Szk kft;'-A';2024.02.05 19:15:00;0;W
Szk kft;'-A';2024.02.05 19:30:00;0;W
Szk kft;'-A';2024.02.05 19:45:00;0;W
Szk kft;'-A';2024.02.05 20:00:00;0;W
Szk kft;'-A';2024.02.05 20:15:00;0;W
Szk kft;'-A';2024.02.05 20:30:00;0;W
Szk kft;'-A';2024.02.05 20:45:00;0;W
Szk kft;'-A';2024.02.05 21:00:00;0;W
Szk kft;'-A';2024.02.05 21:15:00;0;W
Szk kft;'-A';2024.02.05 21:30:00;0;W
Szk kft;'-A';2024.02.05 21:45:00;0;W
Szk kft;'-A';2024.02.05 22:00:00;0;W
Szk kft;'-A';2024.02.05 22:15:00;0;W
Szk kft;'-A';2024.02.05 22:30:00;0;W
Szk kft;'-A';2024.02.05 22:45:00;0;W
Szk kft;'-A';2024.02.05 23:00:00;0;W
Szk kft;'-A';2024.02.05 23:15:00;0;W
Szk kft;'-A';2024.02.05 23:30:00;0;W
Szk kft;'-A';2024.02.05 23:45:00;0;W
Szk kft;'-A';2024.02.06 00:00:00;0;W
Szk kft;'-A';2024.02.06 00:15:00;0;W
Szk kft;'-A';2024.02.06 00:30:00;0;W
Szk kft;'-A';2024.02.06 00:45:00;0;W
Szk kft;'-A';2024.02.06 01:00:00;0;W
Szk kft;'-A';2024.02.06 01:15:00;0;W
Szk kft;'-A';2024.02.06 01:30:00;0;W
Szk kft;'-A';2024.02.06 01:45:00;0;W
Szk kft;'-A';2024.02.06 02:00:00;0;W
Szk kft;'-A';2024.02.06 02:15:00;0;W
Szk kft;'-A';2024.02.06 02:30:00;0;W
Szk kft;'-A';2024.02.06 02:45:00;0;W
Szk kft;'-A';2024.02.06 03:00:00;0;W
Szk kft;'-A';2024.02.06 03:15:00;0;W
Szk kft;'-A';2024.02.06 03:30:00;0;W
Szk kft;'-A';2024.02.06 03:45:00;0;W
Szk kft;'-A';2024.02.06 04:00:00;0;W
Szk kft;'-A';2024.02.06 04:15:00;0;W
Szk kft;'-A';2024.02.06 04:30:00;0;W
Szk kft;'-A';2024.02.06 04:45:00;0;W
Szk kft;'-A';2024.02.06 05:00:00;0;W
Szk kft;'-A';2024.02.06 05:15:00;0;W
Szk kft;'-A';2024.02.06 05:30:00;0;W
Szk kft;'-A';2024.02.06 05:45:00;0;W
Szk kft;'-A';2024.02.06 06:00:00;0;W
Szk kft;'-A';2024.02.06 06:15:00;0;W
Szk kft;'-A';2024.02.06 06:30:00;0;W
Szk kft;'-A';2024.02.06 06:45:00;0;W
Szk kft;'-A';2024.02.06 07:00:00;0;W
Szk kft;'-A';2024.02.06 07:15:00;0;W
Szk kft;'-A';2024.02.06 07:30:00;0;W
Szk kft;'-A';2024.02.06 07:45:00;0,008;W
Szk kft;'-A';2024.02.06 08:00:00;0,036;W
Szk kft;'-A';2024.02.06 08:15:00;0,031;W
Szk kft;'-A';2024.02.06 08:30:00;0,054;W
Szk kft;'-A';2024.02.06 08:45:00;0,064;W
Szk kft;'-A';2024.02.06 09:00:00;0,072;W
Szk kft;'-A';2024.02.06 09:15:00;0,074;W
Szk kft;'-A';2024.02.06 09:30:00;0,073;W
Szk kft;'-A';2024.02.06 09:45:00;0,099;W
Szk kft;'-A';2024.02.06 10:00:00;0,17;W
Szk kft;'-A';2024.02.06 10:15:00;0,25;W
Szk kft;'-A';2024.02.06 10:30:00;0,352;W
Szk kft;'-A';2024.02.06 10:45:00;0,342;W
Szk kft;'-A';2024.02.06 11:00:00;0,776;W
Szk kft;'-A';2024.02.06 11:15:00;1,096;W
Szk kft;'-A';2024.02.06 11:30:00;1,131;W
Szk kft;'-A';2024.02.06 11:45:00;1,498;W
Szk kft;'-A';2024.02.06 12:00:00;1,684;W
Szk kft;'-A';2024.02.06 12:15:00;1,383;W
Szk kft;'-A';2024.02.06 12:30:00;1,389;W
Szk kft;'-A';2024.02.06 12:45:00;1,406;W
Szk kft;'-A';2024.02.06 13:00:00;1,444;W
Szk kft;'-A';2024.02.06 13:15:00;1,283;W
Szk kft;'-A';2024.02.06 13:30:00;1,126;W
Szk kft;'-A';2024.02.06 13:45:00;1,1;W
Szk kft;'-A';2024.02.06 14:00:00;0,835;W
Szk kft;'-A';2024.02.06 14:15:00;0,567;W
Szk kft;'-A';2024.02.06 14:30:00;0,401;W
Szk kft;'-A';2024.02.06 14:45:00;0,201;W
Szk kft;'-A';2024.02.06 15:00:00;0,059;W
Szk kft;'-A';2024.02.06 15:15:00;0;W
Szk kft;'-A';2024.02.06 15:30:00;0;W
Szk kft;'-A';2024.02.06 15:45:00;0;W
Szk kft;'-A';2024.02.06 16:00:00;0;W
Szk kft;'-A';2024.02.06 16:15:00;0;W
Szk kft;'-A';2024.02.06 16:30:00;0;W
Szk kft;'-A';2024.02.06 16:45:00;0;W
Szk kft;'-A';2024.02.06 17:00:00;0;W
Szk kft;'-A';2024.02.06 17:15:00;0;W
Szk kft;'-A';2024.02.06 17:30:00;0;W
Szk kft;'-A';2024.02.06 17:45:00;0;W
Szk kft;'-A';2024.02.06 18:00:00;0;W
Szk kft;'-A';2024.02.06 18:15:00;0;W
Szk kft;'-A';2024.02.06 18:30:00;0;W
Szk kft;'-A';2024.02.06 18:45:00;0;W
Szk kft;'-A';2024.02.06 19:00:00;0;W
Szk kft;'-A';2024.02.06 19:15:00;0;W
Szk kft;'-A';2024.02.06 19:30:00;0;W
Szk kft;'-A';2024.02.06 19:45:00;0;W
Szk kft;'-A';2024.02.06 20:00:00;0;W
Szk kft;'-A';2024.02.06 20:15:00;0;W
Szk kft;'-A';2024.02.06 20:30:00;0;W
Szk kft;'-A';2024.02.06 20:45:00;0;W
Szk kft;'-A';2024.02.06 21:00:00;0;W
Szk kft;'-A';2024.02.06 21:15:00;0;W
Szk kft;'-A';2024.02.06 21:30:00;0;W
Szk kft;'-A';2024.02.06 21:45:00;0;W
Szk kft;'-A';2024.02.06 22:00:00;0;W
Szk kft;'-A';2024.02.06 22:15:00;0;W
Szk kft;'-A';2024.02.06 22:30:00;0;W
Szk kft;'-A';2024.02.06 22:45:00;0;W
Szk kft;'-A';2024.02.06 23:00:00;0;W
Szk kft;'-A';2024.02.06 23:15:00;0;W
Szk kft;'-A';2024.02.06 23:30:00;0;W
Szk kft;'-A';2024.02.06 23:45:00;0;W
Szk kft;'-A';2024.02.07 00:00:00;0;W
Szk kft;'-A';2024.02.07 00:15:00;0;W
Szk kft;'-A';2024.02.07 00:30:00;0;W
Szk kft;'-A';2024.02.07 00:45:00;0;W
Szk kft;'-A';2024.02.07 01:00:00;0;W
Szk kft;'-A';2024.02.07 01:15:00;0;W
Szk kft;'-A';2024.02.07 01:30:00;0;W
Szk kft;'-A';2024.02.07 01:45:00;0;W
Szk kft;'-A';2024.02.07 02:00:00;0;W
Szk kft;'-A';2024.02.07 02:15:00;0;W
Szk kft;'-A';2024.02.07 02:30:00;0;W
Szk kft;'-A';2024.02.07 02:45:00;0;W
Szk kft;'-A';2024.02.07 03:00:00;0;W
Szk kft;'-A';2024.02.07 03:15:00;0;W
Szk kft;'-A';2024.02.07 03:30:00;0;W
Szk kft;'-A';2024.02.07 03:45:00;0;W
Szk kft;'-A';2024.02.07 04:00:00;0;W
Szk kft;'-A';2024.02.07 04:15:00;0;W
Szk kft;'-A';2024.02.07 04:30:00;0;W
Szk kft;'-A';2024.02.07 04:45:00;0;W
Szk kft;'-A';2024.02.07 05:00:00;0;W
Szk kft;'-A';2024.02.07 05:15:00;0;W
Szk kft;'-A';2024.02.07 05:30:00;0;W
Szk kft;'-A';2024.02.07 05:45:00;0;W
Szk kft;'-A';2024.02.07 06:00:00;0;W
Szk kft;'-A';2024.02.07 06:15:00;0;W
Szk kft;'-A';2024.02.07 06:30:00;0;W
Szk kft;'-A';2024.02.07 06:45:00;0;W
Szk kft;'-A';2024.02.07 07:00:00;0;W
Szk kft;'-A';2024.02.07 07:15:00;0;W
Szk kft;'-A';2024.02.07 07:30:00;0;W
Szk kft;'-A';2024.02.07 07:45:00;0;W
Szk kft;'-A';2024.02.07 08:00:00;0;W
Szk kft;'-A';2024.02.07 08:15:00;0,026;W
Szk kft;'-A';2024.02.07 08:30:00;0,028;W
Szk kft;'-A';2024.02.07 08:45:00;0,048;W
Szk kft;'-A';2024.02.07 09:00:00;0,025;W
Szk kft;'-A';2024.02.07 09:15:00;0,006;W
Szk kft;'-A';2024.02.07 09:30:00;0,052;W
Szk kft;'-A';2024.02.07 09:45:00;0,113;W
Szk kft;'-A';2024.02.07 10:00:00;0,296;W
Szk kft;'-A';2024.02.07 10:15:00;0,727;W
Szk kft;'-A';2024.02.07 10:30:00;0,989;W
Szk kft;'-A';2024.02.07 10:45:00;1,238;W
Szk kft;'-A';2024.02.07 11:00:00;1,39;W
Szk kft;'-A';2024.02.07 11:15:00;1,397;W
Szk kft;'-A';2024.02.07 11:30:00;1,723;W
Szk kft;'-A';2024.02.07 11:45:00;1,865;W
Szk kft;'-A';2024.02.07 12:00:00;1,831;W
Szk kft;'-A';2024.02.07 12:15:00;1,854;W
Szk kft;'-A';2024.02.07 12:30:00;1,845;W
Szk kft;'-A';2024.02.07 12:45:00;1,886;W
Szk kft;'-A';2024.02.07 13:00:00;0,903;W
Szk kft;'-A';2024.02.07 13:15:00;0,153;W
Szk kft;'-A';2024.02.07 13:30:00;0,231;W
Szk kft;'-A';2024.02.07 13:45:00;0,472;W
Szk kft;'-A';2024.02.07 14:00:00;0,559;W
Szk kft;'-A';2024.02.07 14:15:00;0,55;W
Szk kft;'-A';2024.02.07 14:30:00;0,476;W
Szk kft;'-A';2024.02.07 14:45:00;0,371;W
Szk kft;'-A';2024.02.07 15:00:00;0,148;W
Szk kft;'-A';2024.02.07 15:15:00;0;W
Szk kft;'-A';2024.02.07 15:30:00;0,001;W
Szk kft;'-A';2024.02.07 15:45:00;0;W
Szk kft;'-A';2024.02.07 16:00:00;0;W
Szk kft;'-A';2024.02.07 16:15:00;0;W
Szk kft;'-A';2024.02.07 16:30:00;0;W
Szk kft;'-A';2024.02.07 16:45:00;0;W
Szk kft;'-A';2024.02.07 17:00:00;0;W
Szk kft;'-A';2024.02.07 17:15:00;0;W
Szk kft;'-A';2024.02.07 17:30:00;0;W
Szk kft;'-A';2024.02.07 17:45:00;0;W
Szk kft;'-A';2024.02.07 18:00:00;0;W
Szk kft;'-A';2024.02.07 18:15:00;0;W
Szk kft;'-A';2024.02.07 18:30:00;0;W
Szk kft;'-A';2024.02.07 18:45:00;0;W
Szk kft;'-A';2024.02.07 19:00:00;0;W
Szk kft;'-A';2024.02.07 19:15:00;0;W
Szk kft;'-A';2024.02.07 19:30:00;0;W
Szk kft;'-A';2024.02.07 19:45:00;0;W
Szk kft;'-A';2024.02.07 20:00:00;0;W
Szk kft;'-A';2024.02.07 20:15:00;0;W
Szk kft;'-A';2024.02.07 20:30:00;0;W
Szk kft;'-A';2024.02.07 20:45:00;0;W
Szk kft;'-A';2024.02.07 21:00:00;0;W
Szk kft;'-A';2024.02.07 21:15:00;0;W
Szk kft;'-A';2024.02.07 21:30:00;0;W
Szk kft;'-A';2024.02.07 21:45:00;0;W
Szk kft;'-A';2024.02.07 22:00:00;0;W
Szk kft;'-A';2024.02.07 22:15:00;0;W
Szk kft;'-A';2024.02.07 22:30:00;0;W
Szk kft;'-A';2024.02.07 22:45:00;0;W
Szk kft;'-A';2024.02.07 23:00:00;0;W
Szk kft;'-A';2024.02.07 23:15:00;0;W
Szk kft;'-A';2024.02.07 23:30:00;0;W
Szk kft;'-A';2024.02.07 23:45:00;0;W
Szk kft;'-A';2024.02.08 00:00:00;0;W
Szk kft;'-A';2024.02.08 00:15:00;0;W
Szk kft;'-A';2024.02.08 00:30:00;0;W
Szk kft;'-A';2024.02.08 00:45:00;0;W
Szk kft;'-A';2024.02.08 01:00:00;0;W
Szk kft;'-A';2024.02.08 01:15:00;0;W
Szk kft;'-A';2024.02.08 01:30:00;0;W
Szk kft;'-A';2024.02.08 01:45:00;0;W
Szk kft;'-A';2024.02.08 02:00:00;0;W
Szk kft;'-A';2024.02.08 02:15:00;0;W
Szk kft;'-A';2024.02.08 02:30:00;0;W
Szk kft;'-A';2024.02.08 02:45:00;0;W
Szk kft;'-A';2024.02.08 03:00:00;0;W
Szk kft;'-A';2024.02.08 03:15:00;0;W
Szk kft;'-A';2024.02.08 03:30:00;0;W
Szk kft;'-A';2024.02.08 03:45:00;0;W
Szk kft;'-A';2024.02.08 04:00:00;0;W
Szk kft;'-A';2024.02.08 04:15:00;0;W
Szk kft;'-A';2024.02.08 04:30:00;0;W
Szk kft;'-A';2024.02.08 04:45:00;0;W
Szk kft;'-A';2024.02.08 05:00:00;0;W
Szk kft;'-A';2024.02.08 05:15:00;0;W
Szk kft;'-A';2024.02.08 05:30:00;0;W
Szk kft;'-A';2024.02.08 05:45:00;0;W
Szk kft;'-A';2024.02.08 06:00:00;0;W
Szk kft;'-A';2024.02.08 06:15:00;0;W
Szk kft;'-A';2024.02.08 06:30:00;0;W
Szk kft;'-A';2024.02.08 06:45:00;0;W
Szk kft;'-A';2024.02.08 07:00:00;0;W
Szk kft;'-A';2024.02.08 07:15:00;0;W
Szk kft;'-A';2024.02.08 07:30:00;0;W
Szk kft;'-A';2024.02.08 07:45:00;0,031;W
Szk kft;'-A';2024.02.08 08:00:00;0,003;W
Szk kft;'-A';2024.02.08 08:15:00;0,15;W
Szk kft;'-A';2024.02.08 08:30:00;0,11;W
Szk kft;'-A';2024.02.08 08:45:00;0,091;W
Szk kft;'-A';2024.02.08 09:00:00;0,254;W
Szk kft;'-A';2024.02.08 09:15:00;0,109;W
Szk kft;'-A';2024.02.08 09:30:00;0,244;W
